 Rotación           1
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000        3.4290110376125888E-016   1.3999999999999999     
   1.2123999999999999        5.1435165564188839E-016   2.1000000000000001     
   2.4249000000000001        3.4290110376125888E-016   1.3999999999999999     
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999       -1.7145055188062944E-016 -0.69999999999999996     

 Rotación           2
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -1.7145055188062944E-016  -1.3999999999999999     
   1.2123999999999999       -2.5717582782094420E-016  -2.1000000000000001     
   2.4249000000000001       -1.7145055188062944E-016  -1.3999999999999999     
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999        8.5725275940314720E-017  0.69999999999999996     

 Rotación           3
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -1.2124355652982142      -0.69999999999999962     
   1.2123999999999999       -1.8186533479473213       -1.0499999999999996     
   2.4249000000000001       -1.2124355652982142      -0.69999999999999962     
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999       0.60621778264910708       0.34999999999999981     

 Rotación           4
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -1.3999999999999999        8.5725275940314720E-017
   1.2123999999999999       -2.1000000000000001        1.2858791391047210E-016
   2.4249000000000001       -1.3999999999999999        8.5725275940314720E-017
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999       0.69999999999999996       -4.2862637970157360E-017

 Rotación           5
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -1.3314791228132148       0.43262379212492641     
   1.2123999999999999       -1.9972186842198225       0.64893568818738967     
   2.4249000000000001       -1.3314791228132148       0.43262379212492641     
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999       0.66573956140660739      -0.21631189606246320     

 Rotación           6
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -1.2124355652982139       0.70000000000000007     
   1.2123999999999999       -1.8186533479473210        1.0500000000000003     
   2.4249000000000001       -1.2124355652982139       0.70000000000000007     
   2.4249000000000001        0.0000000000000000        0.0000000000000000     
   1.2123999999999999       0.60621778264910697      -0.35000000000000003     

